CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
18698,85,11,5,2,12,336.464050292969,4.0,0,0,,,,0,0,,160206,5,7,0,0,44256.48046875,30309.51953125,6,3,7376.080078125,16
18698,85,11,6,1,9,336.464050292969,3.0,0,0,,,,0,0,,160206,5,7,0,0,44256.48046875,30309.51953125,6,3,7376.080078125,16
18698,112,11,1,1,47,336.464050292969,4.0,0,0,1.0,1.0,1.0,0,0,1.0,160206,5,7,0,0,7257.32861328125,8741.1220703125,2,2,3628.664306640625,16
18698,112,11,2,2,64,336.464050292969,4.0,0,0,1.0,1.0,1.0,0,0,1.0,160206,5,7,0,0,7257.32861328125,8741.1220703125,2,2,3628.664306640625,16
18699,18,11,1,1,61,288.283416748047,6.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,0,1,21807.716796875,20908.68359375,2,3,10903.8583984375,16
18699,18,11,2,2,86,288.283416748047,1.0,0,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,0,1,21807.716796875,20908.68359375,2,3,10903.8583984375,16
18699,38,11,1,2,43,288.283416748047,6.0,1,1,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,2,1,41,288.283416748047,8.0,1,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,3,2,20,288.283416748047,9.0,0,1,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,4,1,17,288.283416748047,6.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,5,1,25,288.283416748047,7.0,1,1,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,6,2,24,288.283416748047,8.0,0,1,1.0,0.0,0.0,1,0,1.0,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,38,11,7,1,3,288.283416748047,2.0,0,0,,,,0,0,,160201,3,7,1,1,94878.5546875,95331.0078125,7,3,13554.07924107143,16
18699,57,11,1,1,36,288.283416748047,11.0,1,1,1.0,0.0,1.0,1,0,1.0,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,2,2,29,288.283416748047,7.0,1,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,3,2,7,288.283416748047,3.0,0,0,,,,0,0,,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,4,2,4,288.283416748047,2.0,0,0,,,,0,0,,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,5,1,66,288.283416748047,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,6,2,62,288.283416748047,8.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,57,11,7,2,12,288.283416748047,4.0,0,0,,,,0,0,,160201,3,7,1,1,96427.6328125,95609.6875,7,3,13775.37611607143,16
18699,77,11,1,1,28,288.283416748047,8.0,0,1,1.0,0.0,1.0,1,0,0.0,160201,3,7,0,0,2752.28979492188,6160.3740234375,1,3,2752.28979492188,16
18699,97,11,1,2,48,288.283416748047,12.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,15602.0478515625,15097.0205078125,1,3,15602.0478515625,16
18699,136,11,1,1,56,288.283416748047,10.0,0,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,105828.28125,57166.41015625,3,3,35276.09375,16
18699,136,11,2,2,43,288.283416748047,8.0,1,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,1,1,105828.28125,57166.41015625,3,3,35276.09375,16
18699,136,11,3,1,15,288.283416748047,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,1,1,105828.28125,57166.41015625,3,3,35276.09375,16
18700,9,11,1,2,22,336.464050292969,6.0,0,1,1.0,0.0,1.0,1,0,1.0,160401,5,7,1,1,42773.04296875,39554.48828125,4,3,10693.2607421875,16
18700,9,11,2,1,34,336.464050292969,8.0,1,0,0.0,0.0,1.0,1,0,1.0,160401,5,7,1,1,42773.04296875,39554.48828125,4,3,10693.2607421875,16
18700,9,11,3,1,7,336.464050292969,3.0,0,0,,,,0,0,,160401,5,7,1,1,42773.04296875,39554.48828125,4,3,10693.2607421875,16
18700,9,11,4,2,16,336.464050292969,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160401,5,7,1,1,42773.04296875,39554.48828125,4,3,10693.2607421875,16
18700,22,11,1,1,63,336.464050292969,4.0,1,0,1.0,1.0,1.0,0,1,1.0,160401,5,7,0,1,29187.373046875,41291.8515625,4,3,7296.84326171875,16
18700,22,11,2,2,62,336.464050292969,3.0,0,0,1.0,1.0,1.0,0,0,1.0,160401,5,7,0,1,29187.373046875,41291.8515625,4,3,7296.84326171875,16
18700,22,11,3,1,20,336.464050292969,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160401,5,7,0,1,29187.373046875,41291.8515625,4,3,7296.84326171875,16
18700,22,11,4,1,17,336.464050292969,6.0,0,0,0.0,0.0,0.0,0,0,0.0,160401,5,7,0,1,29187.373046875,41291.8515625,4,3,7296.84326171875,16
18700,60,11,1,1,38,336.464050292969,6.0,0,0,1.0,0.0,1.0,1,1,1.0,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,2,2,28,336.464050292969,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,3,2,4,336.464050292969,2.0,0,0,,,,0,0,,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,4,1,1,336.464050292969,,0,0,,,,0,0,,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,5, , ,336.464050292969,,0,0,,,,0,0,,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,6, , ,336.464050292969,,0,0,,,,0,0,,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,60,11,7, , ,336.464050292969,,0,0,,,,0,0,,160401,5,7,0,1,18424.037109375,17667.0234375,4,2,4606.00927734375,16
18700,74,11,1,1,79,336.464050292969,1.0,0,0,1.0,0.0,1.0,1,0,0.0,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,2,2,50,336.464050292969,6.0,0,0,1.0,0.0,1.0,1,0,0.0,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,3,2,44,336.464050292969,4.0,0,0,1.0,0.0,1.0,1,0,0.0,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,4,2,20,336.464050292969,7.0,0,0,1.0,1.0,1.0,0,0,1.0,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,5,1,12,336.464050292969,4.0,0,0,,,,0,0,,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,6,1,8,336.464050292969,3.0,0,0,,,,0,0,,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,7,1,5,336.464050292969,2.0,0,0,,,,0,0,,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18700,74,11,8,2,1,336.464050292969,,0,0,,,,0,0,,160401,5,7,0,0,20558.533203125,13938.787109375,8,1,2569.816650390625,16
18701,11,11,1,1,70,319.969940185547,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,79768.2421875,52873.828125,4,3,19942.060546875,16
18701,11,11,2,1,43,319.969940185547,6.0,0,0,1.0,1.0,1.0,1,0,1.0,160201,3,7,1,1,79768.2421875,52873.828125,4,3,19942.060546875,16
18701,11,11,3,1,37,319.969940185547,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,79768.2421875,52873.828125,4,3,19942.060546875,16
18701,11,11,4,1,48,319.969940185547,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,79768.2421875,52873.828125,4,3,19942.060546875,16
18701,26,11,1,1,40,319.969940185547,5.0,0,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,0,1,56853.4375,41037.9609375,4,3,14213.359375,16
18701,26,11,2,2,39,319.969940185547,5.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,1,56853.4375,41037.9609375,4,3,14213.359375,16
18701,26,11,3,2,12,319.969940185547,3.0,0,0,,,,0,0,,160201,3,7,0,1,56853.4375,41037.9609375,4,3,14213.359375,16
18701,26,11,4,2,4,319.969940185547,1.0,0,0,,,,0,0,,160201,3,7,0,1,56853.4375,41037.9609375,4,3,14213.359375,16
18701,42,11,1,1,29,319.969940185547,4.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,42,11,2,2,29,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,42,11,3,1,9,319.969940185547,3.0,0,0,,,,0,0,,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,42,11,4,2,4,319.969940185547,1.0,0,0,,,,0,0,,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,42,11,5,1,12,319.969940185547,,0,0,,,,0,0,,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,42,11,6,1,17,319.969940185547,,0,0,,,,0,0,,160201,3,7,0,1,23874.107421875,29328.1328125,4,3,5968.52685546875,16
18701,101,11,1,1,52,319.969940185547,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,101,11,2,2,47,319.969940185547,4.0,0,0,1.0,1.0,1.0,0,1,1.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,101,11,3,1,29,319.969940185547,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,101,11,4,2,20,319.969940185547,7.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,101,11,5,2,18,319.969940185547,6.0,0,1,1.0,1.0,1.0,1,0,1.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,101,11,6,1,19,319.969940185547,7.0,0,0,1.0,1.0,1.0,1,0,1.0,160201,3,7,1,1,57111.9921875,31782.6875,6,3,9518.665364583334,16
18701,114,11,1,1,52,319.969940185547,3.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,2,2,42,319.969940185547,1.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,3,2,11,319.969940185547,3.0,0,0,,,,0,0,,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,4,2,4,319.969940185547,1.0,0,0,,,,0,0,,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,5,2,22,319.969940185547,4.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,6,1,28,319.969940185547,5.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,7,2,4,319.969940185547,1.0,0,0,,,,0,0,,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,8,2,15,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,9,1,24,319.969940185547,6.0,0,0,1.0,1.0,1.0,1,0,1.0,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,114,11,10,1,0,319.969940185547,,0,0,,,,0,0,,160201,3,7,1,0,39858.65625,30261.583984375,10,2,3985.865625,16
18701,128,11,1,1,41,319.969940185547,4.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18701,128,11,2,2,37,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18701,128,11,3,1,20,319.969940185547,6.0,1,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18701,128,11,4,2,18,319.969940185547,7.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18701,128,11,5,1,11,319.969940185547,3.0,0,0,,,,0,0,,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18701,128,11,6,1,0,319.969940185547,,0,0,,,,0,0,,160201,3,7,0,1,33929.80078125,22683.1484375,6,2,5654.966796875,16
18702,11,11,1,1,61,319.969940185547,3.0,0,0,1.0,1.0,1.0,0,0,1.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,2,2,56,319.969940185547,3.0,0,0,1.0,1.0,1.0,0,0,1.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,3,1,39,319.969940185547,6.0,0,0,1.0,0.0,1.0,1,0,1.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,4,2,44,319.969940185547,1.0,0,0,1.0,1.0,1.0,0,0,0.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,5,1,5,319.969940185547,2.0,0,0,,,,0,0,,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,6,1,34,319.969940185547,4.0,0,0,1.0,0.0,1.0,1,0,1.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,7,2,33,319.969940185547,4.0,0,0,1.0,0.0,1.0,1,0,1.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,8,1,13,319.969940185547,4.0,0,0,,,,0,0,,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,9,2,10,319.969940185547,3.0,0,0,,,,0,0,,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,10,1,6,319.969940185547,2.0,0,0,,,,0,0,,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,11,11,11,2,18,319.969940185547,6.0,0,0,1.0,1.0,1.0,1,0,0.0,160103,5,7,0,0,92665.8203125,40690.9921875,11,2,8424.165482954546,16
18702,44,11,1,1,40,319.969940185547,5.0,0,0,1.0,0.0,1.0,1,0,0.0,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,44,11,2,2,38,319.969940185547,4.0,0,0,1.0,0.0,1.0,1,0,0.0,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,44,11,3,1,18,319.969940185547,6.0,0,0,1.0,1.0,1.0,1,0,0.0,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,44,11,4,1,16,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,44,11,5,1,10,319.969940185547,3.0,0,0,,,,0,0,,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,44,11,6,1,94,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,0.0,160103,5,7,0,1,11253.1669921875,23230.13671875,6,2,1875.52783203125,16
18702,78,11,1,2,65,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,0.0,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,2,1,72,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,0.0,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,3,1,14,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,4,2,16,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,5,2,0,319.969940185547,,0,0,,,,0,0,,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,6, , ,319.969940185547,,0,0,,,,0,0,,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,78,11,7, , ,319.969940185547,,0,0,,,,0,0,,160103,5,7,0,1,14941.220703125,16706.01953125,3,3,4980.406901041667,16
18702,99,11,1,1,82,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,1,1.0,160103,5,7,0,0,12535.4228515625,6153.12158203125,2,2,6267.71142578125,16
18702,99,11,2,2,76,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,1.0,160103,5,7,0,0,12535.4228515625,6153.12158203125,2,2,6267.71142578125,16
18702,99,11,3,1,17,319.969940185547,6.0,0,0,0.0,0.0,0.0,0,0,1.0,160103,5,7,0,0,12535.4228515625,6153.12158203125,2,2,6267.71142578125,16
18703,24,11,1,2,50,332.408843994141,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,31326.3046875,17748.638671875,4,2,7831.576171875,16
18703,24,11,2,1,20,332.408843994141,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,31326.3046875,17748.638671875,4,2,7831.576171875,16
18703,24,11,3,1,25,332.408843994141,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,31326.3046875,17748.638671875,4,2,7831.576171875,16
18703,24,11,4,2,16,332.408843994141,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,0,1,31326.3046875,17748.638671875,4,2,7831.576171875,16
18703,66,11,1,1,51,332.408843994141,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,44072.3671875,20662.236328125,4,3,11018.091796875,16
18703,66,11,2,2,42,332.408843994141,5.0,1,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,0,1,44072.3671875,20662.236328125,4,3,11018.091796875,16
18703,66,11,3,1,21,332.408843994141,7.0,0,1,1.0,0.0,1.0,1,1,1.0,160201,3,7,0,1,44072.3671875,20662.236328125,4,3,11018.091796875,16
18703,66,11,4,2,14,332.408843994141,5.0,0,0,0.0,0.0,0.0,0,0,1.0,160201,3,7,0,1,44072.3671875,20662.236328125,4,3,11018.091796875,16
18703,87,11,1,2,44,332.408843994141,4.0,0,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,0,1,34735.9453125,46335.5078125,3,3,11578.6484375,16
18703,87,11,2,1,20,332.408843994141,6.0,0,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,0,1,34735.9453125,46335.5078125,3,3,11578.6484375,16
18703,87,11,3,1,18,332.408843994141,9.0,0,0,1.0,1.0,1.0,1,1,1.0,160201,3,7,0,1,34735.9453125,46335.5078125,3,3,11578.6484375,16
18703,87,11,4, , ,332.408843994141,,0,0,,,,0,0,,160201,3,7,0,1,34735.9453125,46335.5078125,3,3,11578.6484375,16
18703,87,11,5, , ,332.408843994141,,0,0,,,,0,0,,160201,3,7,0,1,34735.9453125,46335.5078125,3,3,11578.6484375,16
18703,107,11,1,2,59,332.408843994141,5.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,2,1,62,332.408843994141,5.0,0,0,1.0,1.0,1.0,1,0,0.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,3,2,34,332.408843994141,10.0,1,1,1.0,0.0,0.0,1,1,1.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,4,1,22,332.408843994141,7.0,0,1,1.0,1.0,1.0,1,0,1.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,5,1,30,332.408843994141,7.0,1,1,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,6,2,21,332.408843994141,7.0,0,1,1.0,0.0,1.0,1,1,1.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,7,2,25,332.408843994141,4.0,0,0,1.0,1.0,1.0,0,0,0.0,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,8,2,3,332.408843994141,2.0,0,0,,,,0,0,,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,107,11,9, , ,332.408843994141,,0,0,,,,0,0,,160201,3,7,0,1,65221.9609375,45312.75,8,3,8152.7451171875,16
18703,128,11,1,1,60,332.408843994141,7.0,0,0,1.0,1.0,1.0,0,1,1.0,160201,3,7,1,1,30308.0,24426.259765625,2,3,15154.0,16
18703,128,11,2,2,57,332.408843994141,6.0,0,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,30308.0,24426.259765625,2,3,15154.0,16
18704,16,11,1,1,20,310.821502685547,7.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,0,71393.46875,24789.46484375,2,3,35696.734375,16
18704,16,11,2,2,15,310.821502685547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,0,0,71393.46875,24789.46484375,2,3,35696.734375,16
18704,16,11,3, , ,310.821502685547,,0,0,,,,0,0,,160201,3,7,0,0,71393.46875,24789.46484375,2,3,35696.734375,16
18704,34,11,1,2,71,310.821502685547,6.0,0,0,1.0,0.0,1.0,1,0,0.0,160201,3,7,1,1,52642.2578125,28045.712890625,2,3,26321.12890625,16
18704,34,11,2,1,37,310.821502685547,8.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,1,1,52642.2578125,28045.712890625,2,3,26321.12890625,16
18704,70,11,1,2,54,310.821502685547,3.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,2,1,33,310.821502685547,5.0,0,0,1.0,1.0,1.0,0,1,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,3,1,25,310.821502685547,5.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,4,2,19,310.821502685547,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,5,2,16,310.821502685547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,6,2,36,310.821502685547,6.0,0,0,1.0,1.0,1.0,0,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,7,1,38,310.821502685547,6.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,8,1,12,310.821502685547,4.0,0,0,,,,0,0,,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,9,1,29,310.821502685547,5.0,0,0,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,10,2,25,310.821502685547,8.0,0,1,1.0,0.0,1.0,1,0,1.0,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,11,1,7,310.821502685547,3.0,0,0,,,,0,0,,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,70,11,12,1,3,310.821502685547,1.0,0,0,,,,0,0,,160201,3,7,0,0,110677.7265625,48765.28515625,12,2,9223.143880208334,16
18704,106,11,1,1,31,310.821502685547,6.0,0,0,1.0,1.0,1.0,1,1,1.0,160201,3,7,1,1,64086.8671875,46028.625,3,3,21362.2890625,16
18704,106,11,2,2,33,310.821502685547,8.0,0,1,1.0,0.0,1.0,1,0,1.0,160201,3,7,1,1,64086.8671875,46028.625,3,3,21362.2890625,16
18704,106,11,3,2,9,310.821502685547,3.0,0,0,,,,0,0,,160201,3,7,1,1,64086.8671875,46028.625,3,3,21362.2890625,16
18704,124,11,1,1,49,310.821502685547,5.0,1,0,1.0,0.0,1.0,1,1,1.0,160201,3,7,1,1,24673.240234375,28963.615234375,1,3,24673.240234375,16
18705,10,11,1,1,41,319.969940185547,3.0,0,0,1.0,1.0,1.0,0,1,1.0,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,2,2,40,319.969940185547,4.0,1,0,1.0,0.0,1.0,1,0,1.0,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,3,1,17,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,1.0,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,4,2,14,319.969940185547,5.0,0,0,0.0,0.0,0.0,0,0,0.0,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,5,2,12,319.969940185547,3.0,0,0,,,,0,0,,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,6,1,3,319.969940185547,1.0,0,0,,,,0,0,,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,10,11,7,1,8,319.969940185547,3.0,0,0,,,,0,0,,160301,4,7,0,0,28540.08203125,17056.203125,7,1,4077.1545758928573,16
18705,44,11,1,1,60,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,1,1.0,160301,4,7,0,1,24264.248046875,21571.8984375,4,3,6066.06201171875,16
18705,44,11,2,2,51,319.969940185547,3.0,0,0,1.0,0.0,1.0,1,0,1.0,160301,4,7,0,1,24264.248046875,21571.8984375,4,3,6066.06201171875,16
18705,44,11,3,2,35,319.969940185547,1.0,0,0,1.0,1.0,1.0,0,0,0.0,160301,4,7,0,1,24264.248046875,21571.8984375,4,3,6066.06201171875,16
